country,year,health,economy,energy,education
Trinidad and Tobago,1978,68.3,44.1,3330.0,0.425
Trinidad and Tobago,1979,68.5,43.3,3400.0,0.425
Trinidad and Tobago,1980,68.9,42.7,3530.0,0.465
Trinidad and Tobago,1981,69.2,42.4,3690.0,0.465
Trinidad and Tobago,1982,69.5,42.2,3650.0,0.465
Trinidad and Tobago,1983,69.5,42.3,3720.0,0.465
Trinidad and Tobago,1984,69.6,42.3,4140.0,0.465
Trinidad and Tobago,1985,69.8,42.4,4350.0,0.503
Trinidad and Tobago,1986,69.9,42.5,4500.0,0.503
Trinidad and Tobago,1987,69.9,42.4,4190.0,0.503
Trinidad and Tobago,1988,70.0,42.2,4560.0,0.503
Trinidad and Tobago,1989,70.0,41.9,4400.0,0.503
Trinidad and Tobago,1990,69.9,41.4,4900.0,0.529
Trinidad and Tobago,1991,70.1,41.0,4840.0,0.54
Trinidad and Tobago,1992,70.0,40.7,5290.0,0.547
Trinidad and Tobago,1993,69.6,40.5,5030.0,0.553
Trinidad and Tobago,1994,69.4,40.4,5040.0,0.56
Trinidad and Tobago,1995,69.8,40.4,4900.0,0.567
Trinidad and Tobago,1996,69.7,40.5,5780.0,0.58
Trinidad and Tobago,1997,70.3,40.6,5440.0,0.587
Trinidad and Tobago,1998,70.0,40.6,6310.0,0.593
Trinidad and Tobago,1999,69.8,40.7,7350.0,0.6
Trinidad and Tobago,2000,70.4,40.7,7760.0,0.613
Trinidad and Tobago,2001,70.6,40.8,8640.0,0.62
Trinidad and Tobago,2002,71.1,40.9,9360.0,0.627
Trinidad and Tobago,2003,71.1,40.9,10400.0,0.633
Trinidad and Tobago,2004,71.5,41.0,10900.0,0.653
Trinidad and Tobago,2005,71.9,41.0,12400.0,0.667
Trinidad and Tobago,2006,72.6,41.1,13800.0,0.66
Trinidad and Tobago,2007,72.8,41.2,14600.0,0.7
Trinidad and Tobago,2008,72.4,41.2,14100.0,0.713
Trinidad and Tobago,2009,73.0,41.3,14200.0,0.713
Trinidad and Tobago,2010,73.6,41.3,15100.0,0.713
Trinidad and Tobago,2011,74.4,41.3,14800.0,0.72
Trinidad and Tobago,2012,74.6,41.3,14300.0,0.72
Trinidad and Tobago,2013,74.3,41.3,14500.0,0.72
Trinidad and Tobago,2014,74.4,41.3,14400.0,0.72
Tunisia,1971,59.1,61.9,320.0,0.0667
Tunisia,1972,60.1,59.9,342.0,0.0667
Tunisia,1973,61.0,57.5,349.0,0.0667
Tunisia,1974,61.9,55.1,380.0,0.0667
Tunisia,1975,62.8,52.6,384.0,0.0873
Tunisia,1976,63.6,50.2,401.0,0.0873
Tunisia,1977,64.3,47.8,425.0,0.0873
Tunisia,1978,64.9,45.4,456.0,0.0873
Tunisia,1979,65.7,43.6,483.0,0.0873
Tunisia,1980,66.3,42.4,513.0,0.135
Tunisia,1981,67.6,41.8,515.0,0.135
Tunisia,1982,68.5,41.7,492.0,0.135
Tunisia,1983,69.3,42.3,544.0,0.135
Tunisia,1984,70.0,42.6,560.0,0.135
Tunisia,1985,70.6,42.7,568.0,0.175
Tunisia,1986,71.0,42.6,546.0,0.175
Tunisia,1987,71.4,42.2,542.0,0.175
Tunisia,1988,71.8,41.5,556.0,0.175
Tunisia,1989,72.2,41.1,541.0,0.175
Tunisia,1990,72.5,40.8,600.0,0.229
Tunisia,1991,72.6,40.7,581.0,0.24
Tunisia,1992,72.7,40.8,632.0,0.247
Tunisia,1993,72.8,41.1,603.0,0.26
Tunisia,1994,73.0,41.3,639.0,0.267
Tunisia,1995,73.1,41.4,636.0,0.273
Tunisia,1996,73.4,41.4,655.0,0.287
Tunisia,1997,73.4,41.3,666.0,0.293
Tunisia,1998,73.6,41.2,717.0,0.307
Tunisia,1999,73.9,40.9,733.0,0.313
Tunisia,2000,74.3,40.6,753.0,0.327
Tunisia,2001,74.6,40.2,787.0,0.34
Tunisia,2002,74.8,39.8,792.0,0.347
Tunisia,2003,75.2,39.3,807.0,0.36
Tunisia,2004,75.5,38.8,844.0,0.373
Tunisia,2005,75.8,38.3,823.0,0.387
Tunisia,2006,76.1,37.8,858.0,0.393
Tunisia,2007,76.3,37.4,877.0,0.407
Tunisia,2008,76.5,37.0,905.0,0.42
Tunisia,2009,76.7,36.6,870.0,0.427
Tunisia,2010,77.0,36.3,967.0,0.447
Tunisia,2011,77.0,36.0,914.0,0.46
Tunisia,2012,77.4,35.9,944.0,0.453
Tunisia,2013,77.6,35.8,951.0,0.453
Tunisia,2014,77.8,35.8,950.0,0.46
Turkey,1971,56.5,48.7,547.0,0.135
Turkey,1972,57.2,48.6,603.0,0.135
Turkey,1973,57.8,48.4,650.0,0.135
Turkey,1974,58.3,48.3,657.0,0.135
Turkey,1975,58.9,48.2,681.0,0.153
Turkey,1976,59.6,48.0,724.0,0.153
Turkey,1977,60.6,47.9,777.0,0.153
Turkey,1978,61.5,47.7,756.0,0.153
Turkey,1979,61.9,47.5,704.0,0.153
Turkey,1980,62.8,47.2,715.0,0.191
Turkey,1981,63.6,46.8,705.0,0.191
Turkey,1982,64.4,46.3,732.0,0.191
Turkey,1983,65.1,45.8,758.0,0.191
Turkey,1984,66.0,45.2,771.0,0.191
Turkey,1985,66.5,44.6,800.0,0.265
Turkey,1986,67.2,44.1,845.0,0.265
Turkey,1987,68.4,43.6,919.0,0.265
Turkey,1988,68.9,43.2,908.0,0.265
Turkey,1989,68.6,42.9,927.0,0.265
Turkey,1990,68.6,42.6,978.0,0.302
Turkey,1991,69.0,42.2,948.0,0.307
Turkey,1992,69.2,41.9,962.0,0.307
Turkey,1993,69.7,41.7,1000.0,0.313
Turkey,1994,69.9,41.5,976.0,0.32
Turkey,1995,70.3,41.4,1050.0,0.32
Turkey,1996,71.0,41.3,1130.0,0.333
Turkey,1997,71.7,41.4,1170.0,0.34
Turkey,1998,72.3,41.4,1170.0,0.353
Turkey,1999,72.3,41.4,1130.0,0.36
Turkey,2000,74.1,41.4,1200.0,0.367
Turkey,2001,74.8,41.5,1090.0,0.373
Turkey,2002,75.4,41.5,1140.0,0.38
Turkey,2003,75.9,41.8,1180.0,0.387
Turkey,2004,76.5,41.4,1200.0,0.393
Turkey,2005,76.7,40.8,1240.0,0.4
Turkey,2006,77.0,40.2,1350.0,0.407
Turkey,2007,77.4,39.7,1440.0,0.413
Turkey,2008,77.7,39.0,1400.0,0.42
Turkey,2009,77.5,39.1,1370.0,0.433
Turkey,2010,77.6,39.4,1470.0,0.447
Turkey,2011,77.8,39.6,1550.0,0.48
Turkey,2012,78.0,40.1,1580.0,0.5
Turkey,2013,78.0,40.9,1540.0,0.513
Turkey,2014,78.1,41.3,1570.0,0.507
United Arab Emirates,1971,64.9,40.0,3650.0,0.159
United Arab Emirates,1972,65.4,40.0,3180.0,0.159
United Arab Emirates,1973,65.9,40.0,3310.0,0.159
United Arab Emirates,1974,66.4,40.0,2870.0,0.159
United Arab Emirates,1975,66.9,40.0,3530.0,0.197
United Arab Emirates,1976,67.4,40.0,3860.0,0.197
United Arab Emirates,1977,67.9,40.0,5590.0,0.197
United Arab Emirates,1978,68.3,40.0,5710.0,0.197
United Arab Emirates,1979,68.8,40.0,5980.0,0.197
United Arab Emirates,1980,69.3,40.0,7090.0,0.239
United Arab Emirates,1981,69.8,40.0,8090.0,0.239
United Arab Emirates,1982,70.2,40.0,8300.0,0.239
United Arab Emirates,1983,70.3,40.0,7580.0,0.239
United Arab Emirates,1984,70.7,40.0,9330.0,0.239
United Arab Emirates,1985,70.9,40.0,10000.0,0.298
United Arab Emirates,1986,71.0,40.0,10800.0,0.298
United Arab Emirates,1987,71.0,40.0,11300.0,0.298
United Arab Emirates,1988,71.0,40.0,10900.0,0.298
United Arab Emirates,1989,71.1,40.0,11900.0,0.298
United Arab Emirates,1990,71.2,40.0,11200.0,0.375
United Arab Emirates,1991,71.5,40.0,12100.0,0.393
United Arab Emirates,1992,71.7,40.0,10900.0,0.413
United Arab Emirates,1993,71.8,40.0,10800.0,0.433
United Arab Emirates,1994,72.0,40.0,11400.0,0.453
United Arab Emirates,1995,72.1,40.0,11500.0,0.473
United Arab Emirates,1996,72.3,40.0,11500.0,0.487
United Arab Emirates,1997,72.4,40.0,11600.0,0.507
United Arab Emirates,1998,72.2,40.0,11200.0,0.52
United Arab Emirates,1999,71.9,40.0,10900.0,0.533
United Arab Emirates,2000,71.8,40.0,10100.0,0.553
United Arab Emirates,2001,71.8,40.0,12200.0,0.56
United Arab Emirates,2002,72.1,40.0,11500.0,0.573
United Arab Emirates,2003,72.0,40.0,10600.0,0.58
United Arab Emirates,2004,72.0,40.0,10300.0,0.593
United Arab Emirates,2005,72.5,40.0,9700.0,0.607
United Arab Emirates,2006,72.6,40.0,8720.0,0.62
United Arab Emirates,2007,72.6,40.0,8130.0,0.627
United Arab Emirates,2008,72.8,40.0,8370.0,0.64
United Arab Emirates,2009,72.9,40.0,7570.0,0.647
United Arab Emirates,2010,72.9,40.0,7220.0,0.66
United Arab Emirates,2011,72.9,40.0,7190.0,0.667
United Arab Emirates,2012,72.9,40.0,7480.0,0.68
United Arab Emirates,2013,73.0,40.0,7600.0,0.687
United Arab Emirates,2014,73.1,40.0,7650.0,0.7
United Kingdom,1971,72.1,28.7,3730.0,0.503
United Kingdom,1972,72.1,28.7,3750.0,0.503
United Kingdom,1973,72.3,28.8,3880.0,0.503
United Kingdom,1974,72.4,29.0,3730.0,0.503
United Kingdom,1975,72.6,29.3,3550.0,0.53
United Kingdom,1976,72.8,29.7,3620.0,0.53
United Kingdom,1977,73.1,30.3,3700.0,0.53
United Kingdom,1978,73.2,30.8,3680.0,0.53
United Kingdom,1979,73.4,31.4,3860.0,0.53
United Kingdom,1980,73.6,32.0,3520.0,0.542
United Kingdom,1981,73.9,32.6,3420.0,0.542
United Kingdom,1982,74.1,33.2,3400.0,0.542
United Kingdom,1983,74.3,33.9,3380.0,0.542
United Kingdom,1984,74.5,34.6,3370.0,0.542
United Kingdom,1985,74.7,35.2,3550.0,0.559
United Kingdom,1986,74.9,35.7,3600.0,0.559
United Kingdom,1987,75.1,36.0,3620.0,0.559
United Kingdom,1988,75.3,36.3,3640.0,0.559
United Kingdom,1989,75.5,36.5,3630.0,0.559
United Kingdom,1990,75.8,36.7,3600.0,0.592
United Kingdom,1991,76.0,36.9,3710.0,0.573
United Kingdom,1992,76.3,37.0,3680.0,0.62
United Kingdom,1993,76.3,37.0,3710.0,0.667
United Kingdom,1994,76.7,37.1,3730.0,0.713
United Kingdom,1995,76.7,37.0,3730.0,0.76
United Kingdom,1996,77.0,37.0,3880.0,0.76
United Kingdom,1997,77.2,37.0,3760.0,0.767
United Kingdom,1998,77.4,36.9,3790.0,0.767
United Kingdom,1999,77.6,36.8,3780.0,0.773
United Kingdom,2000,78.0,36.7,3790.0,0.78
United Kingdom,2001,78.2,36.5,3780.0,0.787
United Kingdom,2002,78.3,36.4,3690.0,0.793
United Kingdom,2003,78.5,35.9,3730.0,0.8
United Kingdom,2004,79.0,35.5,3690.0,0.807
United Kingdom,2005,79.3,35.3,3690.0,0.813
United Kingdom,2006,79.4,34.9,3600.0,0.827
United Kingdom,2007,79.7,34.6,3440.0,0.84
United Kingdom,2008,79.8,34.6,3360.0,0.853
United Kingdom,2009,80.2,34.3,3150.0,0.873
United Kingdom,2010,80.4,33.7,3230.0,0.88
United Kingdom,2011,80.8,33.5,2970.0,0.867
United Kingdom,2012,80.9,33.4,3040.0,0.86
United Kingdom,2013,80.9,33.2,2990.0,0.84
United Kingdom,2014,81.1,33.2,2780.0,0.847
United States,1971,71.3,32.9,7640.0,0.707
United States,1972,71.5,32.7,7940.0,0.707
United States,1973,71.8,32.7,8160.0,0.707
United States,1974,72.2,32.8,7910.0,0.707
United States,1975,72.6,32.9,7660.0,0.76
United States,1976,73.0,33.3,8100.0,0.76
United States,1977,73.3,33.7,8290.0,0.76
United States,1978,73.6,34.1,8440.0,0.76
United States,1979,73.9,34.6,8330.0,0.76
United States,1980,74.1,35.0,7940.0,0.796
United States,1981,74.4,35.4,7650.0,0.796
United States,1982,74.6,35.8,7260.0,0.796
United States,1983,74.7,36.3,7200.0,0.796
United States,1984,74.8,36.7,7440.0,0.796
United States,1985,74.9,37.0,7460.0,0.809
United States,1986,75.0,37.4,7380.0,0.809
United States,1987,75.1,37.6,7620.0,0.809
United States,1988,75.2,37.8,7850.0,0.809
United States,1989,75.3,38.0,7890.0,0.809
United States,1990,75.6,38.2,7670.0,0.821
United States,1991,75.7,38.6,7630.0,0.827
United States,1992,75.9,39.0,7680.0,0.833
United States,1993,75.8,39.5,7710.0,0.84
United States,1994,75.8,39.9,7760.0,0.847
United States,1995,75.9,40.3,7760.0,0.847
United States,1996,76.3,40.5,7840.0,0.847
United States,1997,76.6,40.6,7830.0,0.847
United States,1998,76.8,40.6,7800.0,0.847
United States,1999,76.8,40.5,7920.0,0.847
United States,2000,76.9,40.5,8060.0,0.847
United States,2001,76.9,40.5,7830.0,0.847
United States,2002,77.0,40.5,7840.0,0.847
United States,2003,77.2,40.5,7790.0,0.853
United States,2004,77.5,40.6,7880.0,0.853
United States,2005,77.6,40.7,7850.0,0.853
United States,2006,77.8,40.8,7700.0,0.853
United States,2007,78.0,40.8,7760.0,0.86
United States,2008,78.2,40.8,7490.0,0.88
United States,2009,78.4,40.7,7060.0,0.88
United States,2010,78.7,40.7,7160.0,0.88
United States,2011,78.8,40.7,7030.0,0.887
United States,2012,78.9,40.8,6870.0,0.887
United States,2013,78.9,41.0,6910.0,0.88
United States,2014,78.9,41.2,6960.0,0.887
Uruguay,1971,68.9,41.5,858.0,0.349
Uruguay,1972,68.7,41.6,873.0,0.349
Uruguay,1973,68.8,41.8,846.0,0.349
Uruguay,1974,68.8,42.1,832.0,0.349
Uruguay,1975,69.0,42.3,864.0,0.374
Uruguay,1976,69.2,42.5,873.0,0.374
Uruguay,1977,69.3,42.7,869.0,0.374
Uruguay,1978,69.8,43.0,884.0,0.374
Uruguay,1979,70.1,43.2,938.0,0.374
Uruguay,1980,70.4,43.3,907.0,0.417
Uruguay,1981,71.0,43.4,868.0,0.417
Uruguay,1982,71.5,43.4,766.0,0.417
Uruguay,1983,71.7,43.3,705.0,0.417
Uruguay,1984,71.7,43.2,673.0,0.417
Uruguay,1985,71.8,43.0,663.0,0.457
Uruguay,1986,72.1,42.9,680.0,0.457
Uruguay,1987,72.3,42.7,719.0,0.457
Uruguay,1988,72.6,42.6,765.0,0.457
Uruguay,1989,72.9,42.6,780.0,0.457
Uruguay,1990,73.0,42.7,724.0,0.475
Uruguay,1991,73.4,42.8,780.0,0.48
Uruguay,1992,73.4,43.0,855.0,0.48
Uruguay,1993,73.1,43.2,792.0,0.487
Uruguay,1994,73.4,43.4,751.0,0.487
Uruguay,1995,73.5,43.6,798.0,0.493
Uruguay,1996,73.8,43.8,873.0,0.5
Uruguay,1997,74.0,44.1,881.0,0.507
Uruguay,1998,74.0,44.3,901.0,0.513
Uruguay,1999,74.2,44.5,978.0,0.527
Uruguay,2000,74.6,44.7,931.0,0.533
Uruguay,2001,74.9,44.9,815.0,0.533
Uruguay,2002,74.9,45.1,763.0,0.533
Uruguay,2003,74.9,45.3,759.0,0.533
Uruguay,2004,75.1,45.5,864.0,0.533
Uruguay,2005,75.5,45.8,890.0,0.533
Uruguay,2006,76.0,45.8,957.0,0.533
Uruguay,2007,75.5,45.8,950.0,0.547
Uruguay,2008,76.1,45.5,1240.0,0.56
Uruguay,2009,76.4,44.8,1230.0,0.56
Uruguay,2010,76.4,43.5,1220.0,0.56
Uruguay,2011,76.3,42.6,1310.0,0.56
Uruguay,2012,76.3,41.5,1370.0,0.567
Uruguay,2013,76.6,40.6,1360.0,0.567
Uruguay,2014,77.0,40.1,1390.0,0.573
Venezuela,1971,66.3,66.7,1520.0,0.161
Venezuela,1972,66.3,65.7,1430.0,0.161
Venezuela,1973,66.4,64.3,1530.0,0.161
Venezuela,1974,66.9,62.9,1760.0,0.161
Venezuela,1975,67.3,61.6,1750.0,0.217
Venezuela,1976,67.8,60.2,1760.0,0.217
Venezuela,1977,68.5,58.8,1830.0,0.217
Venezuela,1978,68.8,57.4,1920.0,0.217
Venezuela,1979,69.2,56.5,1940.0,0.217
Venezuela,1980,69.4,55.8,2150.0,0.295
Venezuela,1981,69.8,55.3,2240.0,0.295
Venezuela,1982,70.0,55.0,2180.0,0.295
Venezuela,1983,70.5,54.9,2290.0,0.295
Venezuela,1984,70.9,54.5,2170.0,0.295
Venezuela,1985,71.2,54.2,2100.0,0.309
Venezuela,1986,71.7,53.1,2140.0,0.309
Venezuela,1987,71.6,51.2,2090.0,0.309
Venezuela,1988,71.8,49.3,1970.0,0.309
Venezuela,1989,71.9,47.2,1970.0,0.309
Venezuela,1990,72.1,45.0,2020.0,0.306
Venezuela,1991,72.6,44.0,2060.0,0.32
Venezuela,1992,72.6,44.1,2250.0,0.333
Venezuela,1993,72.5,44.8,2050.0,0.34
Venezuela,1994,72.1,45.8,2320.0,0.353
Venezuela,1995,72.4,47.2,2140.0,0.367
Venezuela,1996,73.0,48.3,2230.0,0.38
Venezuela,1997,73.7,48.7,2180.0,0.387
Venezuela,1998,73.7,48.8,2250.0,0.4
Venezuela,1999,70.1,48.8,2100.0,0.413
Venezuela,2000,74.0,49.0,2120.0,0.427
Venezuela,2001,74.0,49.1,2150.0,0.427
Venezuela,2002,74.0,49.4,2290.0,0.453
Venezuela,2003,73.5,50.3,2070.0,0.467
Venezuela,2004,74.7,50.0,2170.0,0.48
Venezuela,2005,75.2,49.3,2130.0,0.493
Venezuela,2006,75.2,48.6,2340.0,0.507
Venezuela,2007,75.0,48.0,2130.0,0.54
Venezuela,2008,74.7,46.9,2350.0,0.547
Venezuela,2009,74.8,46.9,2320.0,0.553
Venezuela,2010,75.3,46.9,2550.0,0.593
Venezuela,2011,75.3,46.9,2330.0,0.653
Venezuela,2012,75.2,46.9,2490.0,0.647
Venezuela,2013,75.2,46.9,2310.0,0.66
Venezuela,2014,75.0,46.9,2310.0,0.667
Vietnam,1971,55.1,36.2,297.0,0.2
Vietnam,1972,51.1,36.1,293.0,0.2
Vietnam,1973,55.2,36.1,299.0,0.2
Vietnam,1974,54.1,36.1,275.0,0.2
Vietnam,1975,61.8,36.0,285.0,0.237
Vietnam,1976,63.7,36.0,251.0,0.237
Vietnam,1977,64.0,35.9,255.0,0.237
Vietnam,1978,64.5,35.9,256.0,0.237
Vietnam,1979,63.8,35.9,259.0,0.237
Vietnam,1980,65.1,35.8,265.0,0.279
Vietnam,1981,65.6,35.8,262.0,0.279
Vietnam,1982,66.0,35.7,266.0,0.279
Vietnam,1983,66.3,35.7,268.0,0.279
Vietnam,1984,66.8,35.7,265.0,0.279
Vietnam,1985,67.2,35.6,262.0,0.287
Vietnam,1986,67.6,35.6,269.0,0.287
Vietnam,1987,67.9,35.5,278.0,0.287
Vietnam,1988,68.3,35.5,274.0,0.287
Vietnam,1989,68.6,35.5,262.0,0.287
Vietnam,1990,68.9,35.5,263.0,0.263
Vietnam,1991,69.1,35.6,261.0,0.273
Vietnam,1992,69.4,35.6,267.0,0.28
Vietnam,1993,69.6,35.6,284.0,0.287
Vietnam,1994,69.9,35.6,279.0,0.3
Vietnam,1995,70.2,35.6,292.0,0.307
Vietnam,1996,70.5,35.5,304.0,0.32
Vietnam,1997,70.7,35.5,323.0,0.327
Vietnam,1998,71.1,35.6,340.0,0.34
Vietnam,1999,71.3,35.8,346.0,0.353
Vietnam,2000,71.5,36.1,360.0,0.36
Vietnam,2001,71.7,36.4,380.0,0.373
Vietnam,2002,71.9,36.6,410.0,0.387
Vietnam,2003,72.1,36.7,427.0,0.4
Vietnam,2004,72.3,36.6,469.0,0.413
Vietnam,2005,72.5,36.3,492.0,0.427
Vietnam,2006,72.7,36.0,500.0,0.44
Vietnam,2007,72.8,36.1,532.0,0.453
Vietnam,2008,73.0,36.7,564.0,0.467
Vietnam,2009,73.2,37.1,609.0,0.533
Vietnam,2010,73.5,37.1,670.0,0.5
Vietnam,2011,73.6,37.0,663.0,0.507
Vietnam,2012,73.8,36.5,667.0,0.52
Vietnam,2013,74.0,35.6,660.0,0.527
Vietnam,2014,74.1,35.2,660.0,0.52
Yemen,1971,44.5,37.4,117.0,0.000667
Yemen,1972,45.4,37.4,90.2,0.000667
Yemen,1973,46.6,37.4,149.0,0.000667
Yemen,1974,47.6,37.4,121.0,0.000667
Yemen,1975,48.6,37.4,102.0,0.0
Yemen,1976,49.6,37.4,121.0,0.0
Yemen,1977,50.7,37.4,127.0,0.0
Yemen,1978,51.5,37.4,130.0,0.0
Yemen,1979,52.4,37.4,128.0,0.0
Yemen,1980,53.1,37.4,160.0,0.00333
Yemen,1981,53.9,37.4,152.0,0.00333
Yemen,1982,54.1,37.4,173.0,0.00333
Yemen,1983,55.4,37.4,176.0,0.00333
Yemen,1984,56.0,37.4,178.0,0.00333
Yemen,1985,56.5,37.4,181.0,0.008
Yemen,1986,54.6,37.4,189.0,0.008
Yemen,1987,57.5,37.4,216.0,0.008
Yemen,1988,57.9,37.4,221.0,0.008
Yemen,1989,58.3,37.4,218.0,0.008
Yemen,1990,58.7,37.4,215.0,0.0193
Yemen,1991,59.2,37.3,249.0,0.0267
Yemen,1992,59.6,37.1,258.0,0.0267
Yemen,1993,60.0,36.9,212.0,0.0333
Yemen,1994,60.2,36.6,211.0,0.04
Yemen,1995,60.9,36.2,229.0,0.0467
Yemen,1996,61.2,35.8,226.0,0.0533
Yemen,1997,61.7,35.5,232.0,0.06
Yemen,1998,62.2,35.2,241.0,0.0667
Yemen,1999,62.8,35.0,264.0,0.0733
Yemen,2000,63.3,34.9,273.0,0.08
Yemen,2001,63.9,34.9,294.0,0.0867
Yemen,2002,64.4,34.9,277.0,0.1
Yemen,2003,64.8,34.8,298.0,0.107
Yemen,2004,65.3,34.8,317.0,0.113
Yemen,2005,65.9,34.8,328.0,0.127
Yemen,2006,66.4,34.9,341.0,0.133
Yemen,2007,66.8,35.0,324.0,0.147
Yemen,2008,67.2,35.2,332.0,0.153
Yemen,2009,67.5,35.5,359.0,0.167
Yemen,2010,68.0,35.7,338.0,0.173
Yemen,2011,68.1,36.0,278.0,0.187
Yemen,2012,68.3,36.2,244.0,0.2
Yemen,2013,68.9,36.4,329.0,0.2
Yemen,2014,69.0,36.6,329.0,0.2
Zambia,1971,54.4,68.3,836.0,0.189
Zambia,1972,54.9,68.5,861.0,0.189
Zambia,1973,55.3,68.7,880.0,0.189
Zambia,1974,55.6,68.8,886.0,0.189
Zambia,1975,55.9,69.0,810.0,0.197
Zambia,1976,56.2,69.2,871.0,0.197
Zambia,1977,56.3,69.4,828.0,0.197
Zambia,1978,56.3,69.6,807.0,0.197
Zambia,1979,56.4,69.5,785.0,0.197
Zambia,1980,56.0,69.2,790.0,0.224
Zambia,1981,56.0,68.7,775.0,0.224
Zambia,1982,55.7,67.9,767.0,0.224
Zambia,1983,55.5,66.9,754.0,0.224
Zambia,1984,55.1,65.8,739.0,0.224
Zambia,1985,54.6,64.8,728.0,0.269
Zambia,1986,54.0,63.8,717.0,0.269
Zambia,1987,53.4,62.8,709.0,0.269
Zambia,1988,53.0,61.7,724.0,0.269
Zambia,1989,51.9,61.1,703.0,0.269
Zambia,1990,50.7,59.8,678.0,0.312
Zambia,1991,49.5,58.0,679.0,0.333
Zambia,1992,48.4,56.1,673.0,0.347
Zambia,1993,47.6,54.1,657.0,0.367
Zambia,1994,46.8,51.7,646.0,0.387
Zambia,1995,46.1,50.1,641.0,0.4
Zambia,1996,45.7,49.4,619.0,0.4
Zambia,1997,45.5,48.7,628.0,0.4
Zambia,1998,45.5,48.0,617.0,0.393
Zambia,1999,45.6,47.4,601.0,0.393
Zambia,2000,46.0,46.3,600.0,0.393
Zambia,2001,46.1,44.9,603.0,0.4
Zambia,2002,47.0,45.0,608.0,0.407
Zambia,2003,47.6,46.6,612.0,0.407
Zambia,2004,48.4,48.5,614.0,0.413
Zambia,2005,49.3,50.7,618.0,0.42
Zambia,2006,50.2,53.3,615.0,0.427
Zambia,2007,51.5,54.7,599.0,0.427
Zambia,2008,53.0,55.0,603.0,0.433
Zambia,2009,54.5,55.3,601.0,0.433
Zambia,2010,56.0,55.6,604.0,0.44
Zambia,2011,57.5,55.9,619.0,0.447
Zambia,2012,58.8,56.2,630.0,0.447
Zambia,2013,60.0,56.5,645.0,0.453
Zambia,2014,61.1,56.8,645.0,0.46
Zimbabwe,1971,57.2,40.1,993.0,0.153
Zimbabwe,1972,57.6,39.9,977.0,0.153
Zimbabwe,1973,57.7,39.7,998.0,0.153
Zimbabwe,1974,58.1,39.6,977.0,0.153
Zimbabwe,1975,58.3,39.4,940.0,0.193
Zimbabwe,1976,58.0,39.2,961.0,0.193
Zimbabwe,1977,57.6,39.0,904.0,0.193
Zimbabwe,1978,56.0,38.8,870.0,0.193
Zimbabwe,1979,56.5,38.7,857.0,0.193
Zimbabwe,1980,59.7,38.5,876.0,0.216
Zimbabwe,1981,60.5,38.3,858.0,0.216
Zimbabwe,1982,61.0,38.1,834.0,0.216
Zimbabwe,1983,61.4,38.0,824.0,0.216
Zimbabwe,1984,61.9,37.8,808.0,0.216
Zimbabwe,1985,62.3,37.6,834.0,0.266
Zimbabwe,1986,62.7,37.4,851.0,0.266
Zimbabwe,1987,62.8,37.2,897.0,0.266
Zimbabwe,1988,62.4,37.1,879.0,0.266
Zimbabwe,1989,61.9,36.9,872.0,0.266
Zimbabwe,1990,60.9,36.9,891.0,0.302
Zimbabwe,1991,59.5,36.9,923.0,0.313
Zimbabwe,1992,57.6,36.9,934.0,0.327
Zimbabwe,1993,55.6,37.1,878.0,0.34
Zimbabwe,1994,53.8,37.3,858.0,0.353
Zimbabwe,1995,52.0,37.7,862.0,0.367
Zimbabwe,1996,50.8,38.2,849.0,0.38
Zimbabwe,1997,49.6,38.8,833.0,0.393
Zimbabwe,1998,48.5,39.5,845.0,0.407
Zimbabwe,1999,47.5,40.2,896.0,0.42
Zimbabwe,2000,46.6,41.0,842.0,0.433
Zimbabwe,2001,46.2,41.7,837.0,0.447
Zimbabwe,2002,45.6,42.3,820.0,0.46
Zimbabwe,2003,45.4,42.7,783.0,0.453
Zimbabwe,2004,45.1,43.0,762.0,0.453
Zimbabwe,2005,45.1,43.2,796.0,0.453
Zimbabwe,2006,45.4,43.2,810.0,0.453
Zimbabwe,2007,45.9,43.2,787.0,0.467
Zimbabwe,2008,46.3,43.2,724.0,0.467
Zimbabwe,2009,47.2,43.2,729.0,0.48
Zimbabwe,2010,49.7,43.2,745.0,0.487
Zimbabwe,2011,52.4,43.2,795.0,0.487
Zimbabwe,2012,54.9,43.2,824.0,0.527
Zimbabwe,2013,56.8,43.2,845.0,0.533
Zimbabwe,2014,58.5,43.2,845.0,0.547
